1.100000,1.900000,3.700000,7.000000,13.800000,27.700001,55.299999,111.199997,223.199997,451.899994,890.799988,1781.199951,3561.100098,7121.700195,14246.299805,28808.000000,57613.601562,125858.796875,
97.300003,62.700001,74.400002,94.500000,134.699997,225.699997,432.000000,846.200012,1684.300049,3367.000000,6705.000000,13394.099609,26798.699219,53543.601562,107139.203125,213550.296875,426475.906250,3434826.000000,
191.600006,137.399994,146.399994,248.800003,178.199997,237.300003,330.700012,547.200012,962.799988,1814.000000,3508.100098,6900.600098,13710.799805,27355.000000,54600.398438,108695.296875,216650.906250,433598.593750,
262.500000,196.000000,192.399994,214.600006,208.199997,229.000000,291.399994,402.100006,597.700012,1022.099976,1867.800049,3559.600098,6911.299805,13659.000000,27112.500000,54000.000000,108902.703125,215833.203125,
330.000000,230.899994,239.100006,245.000000,233.699997,256.200012,274.000000,339.799988,453.299988,648.599976,1083.400024,1966.599976,3766.300049,7415.799805,14768.099609,30629.800781,58909.800781,117966.000000,
507.700012,278.899994,288.799988,289.899994,265.600006,279.000000,289.500000,320.399994,369.299988,485.799988,698.799988,1152.699951,2038.400024,3873.199951,7570.700195,15609.299805,30251.099609,59997.601562,
932.400024,369.500000,360.600006,353.700012,383.899994,366.899994,386.100006,374.899994,421.399994,468.899994,620.799988,839.700012,1265.900024,2171.600098,4051.399902,7882.700195,17089.000000,31439.599609,
